label,youtube_id,time_start,time_end,split,ntu_index
shaking head,xm9zlh9eU6o,32,42,train,290
shaking head,xnxlvEHT4KI,32,42,train,290
shaking head,xt4K1EivQKQ,50,60,train,290
shaking head,xzbcRKzEwDI,0,10,train,290
shaking head,xze4-xI089c,0,10,train,290
shaking head,y0ah1MZZ2p4,3,13,train,290
shaking head,y2tkHXzliE8,73,83,train,290
shaking head,y4ulahgawAQ,0,10,train,290
shaking head,y679zK_zF3k,23,33,train,290
shaking head,yKlCh_IZsQ0,43,53,train,290
shaking head,yMMkhfUpJPQ,12,22,train,290
shaking head,yTepSOFKNzc,14,24,train,290
shaking head,ydh27ry_S2g,0,10,train,290
shaking head,ykx0VzBIOXQ,4,14,train,290
shaking head,zAMHXdrmnxY,3,13,train,290
shaking head,zGZFZREWkGU,3,13,train,290
shaking head,zI3KYRO-CSo,2,12,train,290
shaking head,zIxB2OBZowQ,18,28,train,290
shaking head,zMTw5DMvF0s,1,11,train,290
shaking head,zNPafahmcSs,27,37,train,290
shaking head,zValvQm6-g0,0,10,train,290
shaking head,zVto6te92wA,18,28,train,290
shaking head,zXt4VY3KLzs,79,89,train,290
shaking head,zYcNEt0w9YU,32,42,train,290
shaking head,zac4Ty39dok,41,51,train,290
shaking head,zcdM-1joQvY,5,15,train,290
shaking head,ziIXQUq_Tl8,1,11,train,290
shaking head,zkqHsA2pR1U,13,23,train,290
shaking head,zl4Fels56sM,1,11,train,290
shaking head,zy8oZQ9noK4,18,28,train,290
shooting basketball,-0cOo0cRVZU,8,18,train,297
shooting basketball,-2U9f7hb76Q,141,151,train,297
shooting basketball,-8b73CM3G5E,1,11,train,297
shooting basketball,-8mrd0zzQ-4,4,14,train,297
shooting basketball,0EeS5Orv6Yo,32,42,train,297
shooting basketball,0N9IxdkCg7c,25,35,train,297
shooting basketball,0Xzs2MyIR5A,4,14,train,297
shooting basketball,0aMtg1-pra8,0,10,train,297
shooting basketball,0dF0SpYoofM,1,11,train,297
shooting basketball,0jNmzV9fOe0,4,14,train,297
shooting basketball,0nQKaiCKCwU,49,59,train,297
shooting basketball,0vOeMG9USq8,12,22,train,297
shooting basketball,10b2OJXU950,12,22,train,297
shooting basketball,1RBzc_IfHlA,48,58,train,297
shooting basketball,1WRF-Gxjm18,0,10,train,297
shooting basketball,1r7vqzvqMwg,59,69,train,297
shooting basketball,21x0-b2AXqU,4,14,train,297
shooting basketball,2YoaKwIVx6I,30,40,train,297
shooting basketball,2kD7QzsBg5Y,31,41,train,297
shooting basketball,2kFuLfDMQSQ,14,24,train,297
shooting basketball,2mbKySr8fOg,2,12,train,297
shooting basketball,2qamkEiod7A,64,74,train,297
shooting basketball,2r27ZvQIUEM,91,101,train,297
shooting basketball,2rpYpqn9whU,23,33,train,297
shooting basketball,2uqEvITjjXk,0,10,train,297
shooting basketball,35ly2yaCOB0,3,13,train,297
shooting basketball,3ANOM7ggRP4,121,131,train,297
shooting basketball,3GQCg8NuLQo,115,125,train,297
shooting basketball,3W24ttKg-_w,77,87,train,297
shooting basketball,3Wu5vwobPFQ,37,47,train,297
shooting basketball,3k2fvMABVus,15,25,train,297
shooting basketball,3mY6aXMIoLQ,4,14,train,297
shooting basketball,3mkBU39Wr24,334,344,train,297
shooting basketball,3xgoQ-6td3A,2,12,train,297
shooting basketball,48iSJbhvb9g,279,289,train,297
shooting basketball,49z2v81LEoQ,43,53,train,297
shooting basketball,4WEfpAs_n3c,0,10,train,297
shooting basketball,4XJ481maJcA,0,10,train,297
shooting basketball,4ekQi9hWMyY,584,594,train,297
shooting basketball,4r0jKf_0PD4,0,10,train,297
shooting basketball,4uClRwxTih8,7,17,train,297
shooting basketball,4v0vNxuOKw4,45,55,train,297
shooting basketball,505unLg4hRA,1,11,train,297
shooting basketball,514aKsSUxfY,7,17,train,297
shooting basketball,5KiGLymE9N0,2,12,train,297
shooting basketball,5SSEJWAIRVc,78,88,train,297
shooting basketball,5bL2U6PaKgw,122,132,train,297
shooting basketball,5bpKyCKV9gE,5,15,train,297
shooting basketball,5iqBcXT71lU,196,206,train,297
shooting basketball,5ovP8ypBHDc,66,76,train,297
shooting basketball,6DzBcVvNjLE,39,49,train,297
shooting basketball,6SfvsWbTQX4,63,73,train,297
shooting basketball,6WxyaZV9FA0,118,128,train,297
shooting basketball,6YwbyWs9Ds0,3,13,train,297
shooting basketball,6r9-Jr_6XjQ,15,25,train,297
shooting basketball,75Ay-scZcT4,8,18,train,297
shooting basketball,79TxcLJdWcs,3,13,train,297
shooting basketball,7MA7E87rbVM,0,10,train,297
shooting basketball,7hkNfpOjT3A,1,11,train,297
shooting basketball,7k33U97i80g,23,33,train,297
shooting basketball,7qYWcrqEXQo,1,11,train,297
shooting basketball,8lQWUxwUsxU,36,46,train,297
shooting basketball,96F_A6hkKZA,7,17,train,297
shooting basketball,96fo2FOjAN4,164,174,train,297
shooting basketball,98TYZ7WlAhY,1,11,train,297
shooting basketball,99wXNwpG4vY,7,17,train,297
shooting basketball,9Dgten-pVtU,30,40,train,297
shooting basketball,9OAiPbi1Kr4,8,18,train,297
shooting basketball,9WsB8_1TuPc,33,43,train,297
shooting basketball,9YByVUnj8ck,162,172,train,297
shooting basketball,9Ya5eO0MqWg,4,14,train,297
shooting basketball,9kdfl4cyRys,48,58,train,297
shooting basketball,A-qNhYhWhnc,58,68,train,297
shooting basketball,A1TYSUz1bw8,41,51,train,297
shooting basketball,A1XGskoevq0,13,23,train,297
shooting basketball,ALtxIOGjMgc,100,110,train,297
shooting basketball,Ah9aDnMyE-I,95,105,train,297
shooting basketball,AiW5OkhKf8Q,9,19,train,297
shooting basketball,ArURqtMP2Sg,57,67,train,297
shooting basketball,BDfuESZ2hEA,23,33,train,297
shooting basketball,BMBTm2OMwpo,4,14,train,297
shooting basketball,BeTa8YGmJEE,48,58,train,297
shooting basketball,BjbA-yiwb_Q,27,37,train,297
shooting basketball,BkQkxJFZr2M,258,268,train,297
shooting basketball,BmFvsxuE6MM,3,13,train,297
shooting basketball,BrK-0moVodQ,38,48,train,297
shooting basketball,BzirlAIpiYo,102,112,train,297
shooting basketball,CNU2OZz88JE,65,75,train,297
shooting basketball,Ci-76pwC0zg,1,11,train,297
shooting basketball,Ckeh_Ygf0Xc,62,72,train,297
shooting basketball,ClgGjm_QGH4,343,353,train,297
shooting basketball,CyDQHMLXPrA,90,100,train,297
shooting basketball,D20CF4VTs-w,16,26,train,297
shooting basketball,D2VucdmVv9w,78,88,train,297
shooting basketball,DDd-oYYwUbU,4,14,train,297
shooting basketball,DEI1IvAAR4g,1,11,train,297
shooting basketball,DLoG25D37lg,59,69,train,297
shooting basketball,DMICL5YrxsE,103,113,train,297
shooting basketball,DMJx2znhtio,161,171,train,297
shooting basketball,DTXK7Np06mI,196,206,train,297
shooting basketball,DW2GT9cexFI,124,134,train,297
shooting basketball,DbmZ-tWH_14,17,27,train,297
shooting basketball,DgdnWHt30Yc,18,28,train,297
shooting basketball,DnB5Lf7luvI,308,318,train,297
shooting basketball,DoGAwOalOxs,44,54,train,297
shooting basketball,DtE8cHovCqI,29,39,train,297
shooting basketball,E17GVJSZFII,29,39,train,297
shooting basketball,EBBAsIgcUSM,26,36,train,297
shooting basketball,EVNr_iQlgs4,18,28,train,297
shooting basketball,Ec6peaaWuNA,150,160,train,297
shooting basketball,Eg4CnBq4VNI,76,86,train,297
shooting basketball,Ei0VGf7mceg,0,10,train,297
shooting basketball,FEgdsfiz3Vg,2,12,train,297
shooting basketball,G69PNvm24jo,23,33,train,297
shooting basketball,GGihk4ARAXY,15,25,train,297
shooting basketball,GfQC3sFyhd8,5,15,train,297
shooting basketball,GhDFI79nV00,134,144,train,297
shooting basketball,GwHQawoFA3M,4,14,train,297
shooting basketball,H1ZWTmBljOs,12,22,train,297
shooting basketball,H8GSnwyPzFw,1,11,train,297
shooting basketball,HNs6--puVv4,20,30,train,297
shooting basketball,HUriVQEbsl8,4,14,train,297
shooting basketball,HUt5XcRuqYU,89,99,train,297
shooting basketball,HeKedSyXwUA,290,300,train,297
shooting basketball,HmK73KAAwO0,64,74,train,297
shooting basketball,HndBnLstt-o,66,76,train,297
shooting basketball,I2zGVpQHq5I,1,11,train,297
shooting basketball,IQxfuTkpW6o,7,17,train,297
shooting basketball,IRnlua-mRbY,74,84,train,297
shooting basketball,IRzfKkrPquU,1,11,train,297
shooting basketball,IVMRd1Hl4Gk,2,12,train,297
shooting basketball,IfaFUyjQZTI,79,89,train,297
shooting basketball,IfaKWM2VV2c,61,71,train,297
shooting basketball,IsAtKlfa74c,200,210,train,297
shooting basketball,IvWXdSDOIg0,37,47,train,297
shooting basketball,JAM-gmAQWQE,0,10,train,297
shooting basketball,JQROsZgumNQ,99,109,train,297
shooting basketball,JUN6X9Aakt4,30,40,train,297
shooting basketball,JZCjdgy57Ck,1,11,train,297
shooting basketball,JZkDVjkdz0o,72,82,train,297
shooting basketball,KOKz7h7HwAM,239,249,train,297
shooting basketball,KcqiPJktd3s,3,13,train,297
shooting basketball,KxonlZCL6QM,5,15,train,297
shooting basketball,L07OE5LAsLQ,41,51,train,297
shooting basketball,LjQXZqUz6Pg,4,14,train,297
shooting basketball,LpXlHxBypeg,40,50,train,297
shooting basketball,LxMCa3DxKeQ,42,52,train,297
shooting basketball,MKQJn4d0Qsg,134,144,train,297
shooting basketball,MNG8yLB6MCo,7,17,train,297
shooting basketball,MQwSvJhthDg,318,328,train,297
shooting basketball,MaESjV1wGcg,53,63,train,297
shooting basketball,MoxcrsfZAjU,12,22,train,297
shooting basketball,Mso6DlhWT-E,78,88,train,297
shooting basketball,NBw6x_8FszI,123,133,train,297
shooting basketball,NLCLbE9K8fc,4,14,train,297
shooting basketball,Nm1kLeUUCfg,0,10,train,297
shooting basketball,O6IZ-szo6iQ,37,47,train,297
shooting basketball,ONSQnp4rKTU,21,31,train,297
shooting basketball,OUdT0xP4wuk,148,158,train,297
shooting basketball,P6f3ZXJuanE,4,14,train,297
shooting basketball,PLmcJ3sOJjs,2,12,train,297
shooting basketball,Pi-zgYDkC9c,57,67,train,297
shooting basketball,QKt0wrpr7ss,35,45,train,297
shooting basketball,QV0ptpGOf3o,128,138,train,297
shooting basketball,QV3Jou7kAJM,10,20,train,297
shooting basketball,QckVNeQ8CdQ,5,15,train,297
shooting basketball,RCSa4U_-AEI,89,99,train,297
shooting basketball,RXUngET7OJI,24,34,train,297
shooting basketball,Rgte_Tjhy40,62,72,train,297
shooting basketball,RhMFN0uDiJw,343,353,train,297
shooting basketball,RmXKGPMi_0w,6,16,train,297
shooting basketball,RtE67uRIayY,5,15,train,297
shooting basketball,RxkQacmutds,29,39,train,297
shooting basketball,SIocEMzT-6k,61,71,train,297
shooting basketball,SShxY69Tl2E,1,11,train,297
shooting basketball,SUpYoS4QIJ8,73,83,train,297
shooting basketball,S_Vs0Kt7WuU,16,26,train,297
shooting basketball,SafYB03HcRc,0,10,train,297
shooting basketball,SalkgQbRmPs,2,12,train,297
shooting basketball,SdO6tUdwzk8,396,406,train,297
shooting basketball,T-77w4AxKrA,45,55,train,297
shooting basketball,THxr-95qELg,38,48,train,297
shooting basketball,Tch9QcPiSeY,104,114,train,297
shooting basketball,TouWusWmji8,6,16,train,297
shooting basketball,Tq5y_wxnfuM,2,12,train,297
shooting basketball,ULiPLMLhcWk,29,39,train,297
shooting basketball,UVnUXpHpQn0,16,26,train,297
shooting basketball,Ul-ksCydqLY,6,16,train,297
shooting basketball,Um6GAgAp1NM,56,66,train,297
shooting basketball,UnPVVoWPVAU,3,13,train,297
shooting basketball,V5CuGkNT11M,75,85,train,297
shooting basketball,VHwZwXNUO4k,3,13,train,297
shooting basketball,VVZw6Wevlu0,15,25,train,297
shooting basketball,VVdPDT4WtVg,49,59,train,297
shooting basketball,VYiHlLQd3zI,18,28,train,297
shooting basketball,WZ_jRLlEYb4,4,14,train,297
shooting basketball,WcxgLzQ71V4,21,31,train,297
shooting basketball,Wcxm8ehyMmI,49,59,train,297
shooting basketball,WpZ7NOgK-KU,69,79,train,297
shooting basketball,WpjII6l_W_s,4,14,train,297
shooting basketball,X0xF1n4Snoo,77,87,train,297
shooting basketball,X1TOkjzzfXo,1,11,train,297
shooting basketball,X5KrS2c1pKg,58,68,train,297
shooting basketball,XKrc1y2b0_s,67,77,train,297
shooting basketball,XL-Db5cH8tU,121,131,train,297
shooting basketball,XLcRVL6WLcM,1,11,train,297
shooting basketball,XMguidQaN2E,0,10,train,297
shooting basketball,XUlFLgkoDyI,58,68,train,297
shooting basketball,XZ0xhMK_iBU,8,18,train,297
shooting basketball,XcbAQWCNkts,389,399,train,297
shooting basketball,XckvTwfsqU0,46,56,train,297
shooting basketball,XnQPEpK2rFg,36,46,train,297
shooting basketball,YIoVZGzuFRA,0,10,train,297
shooting basketball,YMLI_xI2Q08,1,11,train,297
shooting basketball,Yb1NDnKJwJo,102,112,train,297
shooting basketball,Yoi-kdk1JxY,207,217,train,297
shooting basketball,Z0UM5V1DNg4,28,38,train,297
shooting basketball,Z4B787evpvY,14,24,train,297
shooting basketball,ZJtaXX-pMCA,5,15,train,297
shooting basketball,ZPmwO7WvTv8,39,49,train,297
shooting basketball,ZYOGH7szNq0,81,91,train,297
shooting basketball,ZZa61QkdbbM,2,12,train,297
shooting basketball,ZmoZndyWXxE,53,63,train,297
shooting basketball,ZsiRnvm4nUg,112,122,train,297
shooting basketball,Zu0ixQBGtSQ,0,10,train,297
shooting basketball,Zu6nm1Rhbzs,567,577,train,297
shooting basketball,ZvDlwswGX90,3,13,train,297
shooting basketball,_SlWpUKPX1s,15,25,train,297
shooting basketball,_hltUcPWdwo,4,14,train,297
shooting basketball,_mJXOivfoPs,15,25,train,297
shooting basketball,_p5WVJHjzKM,87,97,train,297
shooting basketball,_tlY4qM-MMc,53,63,train,297
shooting basketball,_x9dgBc-Ie4,60,70,train,297
shooting basketball,aAucpQarq8w,21,31,train,297
shooting basketball,aPjnao-tNco,35,45,train,297
shooting basketball,aT9P935_PcA,2400,2410,train,297
shooting basketball,aTwp2ZxPiiU,47,57,train,297
shooting basketball,aVg4RRq2H4s,45,55,train,297
shooting basketball,adbvywOuuiI,164,174,train,297
shooting basketball,ahEwaRCuLlU,16,26,train,297
shooting basketball,ai7VWJDgVZE,0,10,train,297
shooting basketball,amvdGM2seMQ,17,27,train,297
shooting basketball,b0-pkPQXpRs,149,159,train,297
shooting basketball,b15XpyKCFus,8,18,train,297
shooting basketball,bSsotQ-uF2U,1,11,train,297
shooting basketball,bX-7DYIGklo,150,160,train,297
shooting basketball,bdGbggw5OOs,73,83,train,297
shooting basketball,be-UPvTWMq0,21,31,train,297
shooting basketball,c6u15kJ2BB4,0,10,train,297
shooting basketball,cFcYwSeMPWs,49,59,train,297
shooting basketball,cP6Jy_HRu-8,10,20,train,297
shooting basketball,cTEaeFAeg1g,110,120,train,297
shooting basketball,cTjxDmHqKC8,11,21,train,297
shooting basketball,cwbPUASAKJc,76,86,train,297
shooting basketball,d4NbMjU8UoA,69,79,train,297
shooting basketball,dIXXMRriy_A,46,56,train,297
shooting basketball,dLcfz1DcfLk,66,76,train,297
shooting basketball,dQ2Kf3Vsyao,84,94,train,297
shooting basketball,dzWWvXY2LFA,1,11,train,297
shooting basketball,eBILF00W2sM,3,13,train,297
shooting basketball,eDI5PCXIhgA,35,45,train,297
shooting basketball,eLjzGZtG5PM,25,35,train,297
shooting basketball,eMUxHzbOmjs,403,413,train,297
shooting basketball,eiFyOe9hOVA,9,19,train,297
shooting basketball,ejQJ5S2YPI4,5,15,train,297
shooting basketball,esF6vo-YZi4,17,27,train,297
shooting basketball,esTPD0jP4pI,49,59,train,297
shooting basketball,ewnWOwIoPm4,7,17,train,297
shooting basketball,exktjBErGDs,8,18,train,297
shooting basketball,f-dRF7Aotgo,15,25,train,297
shooting basketball,f7XFTIiDsFc,0,10,train,297
shooting basketball,fcVyLCHgKGs,10,20,train,297
shooting basketball,fgCLvahKtuU,95,105,train,297
shooting basketball,flGkuegU-_Q,55,65,train,297
shooting basketball,g-rrA_lpfjk,1,11,train,297
shooting basketball,g0eowDmp4Ks,2,12,train,297
shooting basketball,gN_mLeqszuY,0,10,train,297
shooting basketball,gYnzytJLPOw,0,10,train,297
shooting basketball,gnSOEn0WxuA,36,46,train,297
shooting basketball,gxwfQj13Goc,1,11,train,297
shooting basketball,hP_y_6JS6pE,9,19,train,297
shooting basketball,hdRitt7_1ic,10,20,train,297
shooting basketball,hf0NT-p0gs0,212,222,train,297
shooting basketball,i6sx_FtV3ts,1,11,train,297
shooting basketball,i7AQ1aYb7JM,6,16,train,297
shooting basketball,iWa0smTpxqs,13,23,train,297
shooting basketball,iWmYEj1I1OU,18,28,train,297
shooting basketball,ihCzeiz2FWs,2,12,train,297
shooting basketball,ikr2cY7xEZI,65,75,train,297
shooting basketball,iq7mDA6dGAA,280,290,train,297
shooting basketball,j06H8gugLDU,29,39,train,297
shooting basketball,j0p04e27QnM,13,23,train,297
shooting basketball,j712VMI9QmI,271,281,train,297
shooting basketball,jEtCUOzga-M,20,30,train,297
shooting basketball,jHenAL8FFr8,3,13,train,297
shooting basketball,jLbY0LmSBGs,27,37,train,297
shooting basketball,jLfBzd4J3UE,3,13,train,297
shooting basketball,jM8yg01cUUA,13,23,train,297
shooting basketball,j_0eBR_WNU4,14,24,train,297
shooting basketball,jjTLWYXfMfE,5,15,train,297
shooting basketball,jn5yuKCIY1s,114,124,train,297
shooting basketball,jnod0L11DSM,122,132,train,297
shooting basketball,jtJ2oxQQKAQ,34,44,train,297
shooting basketball,kJSHw6Et-uE,4,14,train,297
shooting basketball,kZ2B1kDL4no,73,83,train,297
shooting basketball,knIU4CZHczY,32,42,train,297
shooting basketball,kxdbukkqbLA,53,63,train,297
shooting basketball,l-yT_8t0D0U,4,14,train,297
shooting basketball,l6KHkd5ArQw,52,62,train,297
shooting basketball,lA_juxQvJtc,53,63,train,297
shooting basketball,lXF1BHxVa-g,32,42,train,297
shooting basketball,ld6JiUGCuzg,1,11,train,297
shooting basketball,mepi6lFUU1o,31,41,train,297
shooting basketball,miY9VnrZB9Q,220,230,train,297
shooting basketball,mjQY1epTRto,176,186,train,297
shooting basketball,mkPaXX81EaU,38,48,train,297
shooting basketball,n6Ks9x4B4VE,0,10,train,297
shooting basketball,naRYVBw-vTA,12,22,train,297
shooting basketball,nyjKMbSiRVE,48,58,train,297
shooting basketball,oHW2sRo01TM,2,12,train,297
shooting basketball,oHbJLNDyWsk,2,12,train,297
shooting basketball,oMDBhqznWtk,130,140,train,297
shooting basketball,oSstgJ4InXQ,60,70,train,297
shooting basketball,oZX4RPx4Fxc,62,72,train,297
shooting basketball,oZZplXbMZ34,71,81,train,297
shooting basketball,o_r_ZiB68-Y,65,75,train,297
shooting basketball,ouH6p2iAH1s,47,57,train,297
shooting basketball,p60nxfuj-3A,334,344,train,297
shooting basketball,p7JWTIZsvXk,8,18,train,297
shooting basketball,pA7msK3G_mo,112,122,train,297
shooting basketball,pXcggMjE1b0,3,13,train,297
shooting basketball,pav1gWy20I0,123,133,train,297
shooting basketball,pi_fGN25czU,3,13,train,297
shooting basketball,pxIjZ7GZqIU,129,139,train,297
shooting basketball,q6e_tbpyc-Q,85,95,train,297
shooting basketball,q8hRTqPNxek,120,130,train,297
shooting basketball,qJVL5PKeSBU,75,85,train,297
shooting basketball,qSW5Yl38AzM,6,16,train,297
shooting basketball,qkyAYEmuVY0,113,123,train,297
shooting basketball,r2qy2rua4s0,70,80,train,297
shooting basketball,r8J0V7LulQo,58,68,train,297
shooting basketball,rMA6b5xA_Hk,14,24,train,297
shooting basketball,rTZasFkSP94,29,39,train,297
shooting basketball,rVvZDhNCwEY,202,212,train,297
shooting basketball,rgJ57E8yaYc,0,10,train,297
shooting basketball,sQ-ML2IbXHs,46,56,train,297
shooting basketball,sZhsGdyG0pA,14,24,train,297
shooting basketball,t9y1SbtJhE0,45,55,train,297
shooting basketball,tNidFE66pCs,217,227,train,297
shooting basketball,tuggJb0XNZc,5,15,train,297
shooting basketball,twQnasBRYvQ,19,29,train,297
shooting basketball,u5iSvtHliXI,10,20,train,297
shooting basketball,u5k8yeNcOA0,107,117,train,297
shooting basketball,uqvslkfI7-Y,27,37,train,297
shooting basketball,vBVOXqMeKWw,12,22,train,297
shooting basketball,vS9bW2mNDJE,6,16,train,297
shooting basketball,vVF8rjWYKTw,2,12,train,297
shooting basketball,veLd0qBOAKk,774,784,train,297
shooting basketball,vkG1Ff1TlMI,0,10,train,297
shooting basketball,w01XE4G5Z_s,117,127,train,297
shooting basketball,w4pZh9TxgZE,116,126,train,297
shooting basketball,w5IKWa7FAzI,9,19,train,297
shooting basketball,w6gDrvbvcnU,369,379,train,297
shooting basketball,wK64juNjdmc,39,49,train,297
shooting basketball,wTcsJ1-1H2E,26,36,train,297
shooting basketball,wTzHthyb1Hw,65,75,train,297
shooting basketball,wkQSIJFPgN0,13,23,train,297
shooting basketball,wzixUgPKEU8,56,66,train,297
shooting basketball,xE4QYi7Ho3k,39,49,train,297
shooting basketball,xEWkTzbwcOQ,18,28,train,297
shooting basketball,xUTuNq0WwzE,57,67,train,297
shooting basketball,xre3qJWnX7I,60,70,train,297
shooting basketball,xzyVx0ZI3RQ,1,11,train,297
shooting basketball,y678wIEqd1o,0,10,train,297
shooting basketball,y7BVHwbZneQ,39,49,train,297
shooting basketball,y9gFKjfdNco,1,11,train,297
shooting basketball,yEiYahWTJNk,29,39,train,297
shooting basketball,yfyZnnIcBnk,101,111,train,297
shooting basketball,ytol2jN1gBE,9,19,train,297
shooting basketball,yzxzSWTZfa4,3,13,train,297
shooting basketball,z1t-BGU0woI,35,45,train,297
shooting basketball,z7-xxtwjbq0,61,71,train,297
shooting basketball,zDOniStovkw,16,26,train,297
shooting basketball,zOlVO1qoIWY,20,30,train,297
shooting basketball,zXOlzhZyxA0,48,58,train,297
shooting basketball,zZXpeOcjeBU,3,13,train,297
shooting basketball,zenKK8Cd9Zw,139,149,train,297
shooting basketball,zne18A83ocs,35,45,train,297
shooting basketball,ztf5vsSa4s0,15,25,train,297
shredding paper,0HomhRSwTWA,23,33,train,301
shredding paper,0Y8sTxewumo,2,12,train,301
shredding paper,0uYz-1Xj5YQ,1,11,train,301
shredding paper,18IsTNYYQG4,2,12,train,301
shredding paper,1F1WXfKFkOU,12,22,train,301
shredding paper,1yR4YXE2gCQ,16,26,train,301
shredding paper,2DSyRTKHibI,1,11,train,301
shredding paper,2dKC2TjSak4,25,35,train,301
shredding paper,2t07tEdOFz4,16,26,train,301
shredding paper,2t6zXhhe4DY,47,57,train,301
shredding paper,394uA9Eveag,49,59,train,301
shredding paper,3rDg75gkelk,2,12,train,301
shredding paper,3yM75tJhsdQ,22,32,train,301
shredding paper,45X_eSetbL4,226,236,train,301
shredding paper,4NaqD-MybQw,36,46,train,301
shredding paper,5F01Ci5yMLQ,1,11,train,301
shredding paper,5J6f8Utidg4,0,10,train,301
shredding paper,5NHcm33dKHE,57,67,train,301
shredding paper,5i4pUhkfU_k,7,17,train,301
shredding paper,6JeRGeHkpDg,7,17,train,301
shredding paper,6UMI9fX2Iew,1,11,train,301
shredding paper,6XdGdb2wu0Y,2,12,train,301
shredding paper,6m1FpSlGE7U,43,53,train,301
shredding paper,73DdDNeEBvU,0,10,train,301
shredding paper,7M_B3KPAPe0,1,11,train,301
shredding paper,7jv3d26a6EI,27,37,train,301
shredding paper,8HVSLiPy8Nw,11,21,train,301
shredding paper,8PzGl4IW2-U,2,12,train,301
shredding paper,8k20SsluyhU,61,71,train,301
shredding paper,8stsrg72N1A,28,38,train,301
shredding paper,8t634RtUc3o,3,13,train,301
shredding paper,98Z29K2mw4g,32,42,train,301
shredding paper,9GZrVb-VMds,27,37,train,301
shredding paper,9bsQg8VElRg,62,72,train,301
shredding paper,A1jul00ZOac,3,13,train,301
shredding paper,AXQp1kBjH_A,18,28,train,301
shredding paper,B9JHbRpwbwQ,58,68,train,301
shredding paper,BePFJiszK78,40,50,train,301
shredding paper,BfUqrqBKS10,586,596,train,301
shredding paper,Bq2Jus0IwIQ,93,103,train,301
shredding paper,Bxaci02OQ18,19,29,train,301
shredding paper,C7mRZ9xCyF8,19,29,train,301
shredding paper,ChCgA15jsqY,119,129,train,301
shredding paper,CoVEOkcl9BE,13,23,train,301
shredding paper,DB77yAiI8-U,2,12,train,301
shredding paper,DEPeJhUrJzo,34,44,train,301
shredding paper,DL5sEDqxdQM,122,132,train,301
shredding paper,DP2-VSxLgvA,39,49,train,301
shredding paper,DciCcWWvtXM,28,38,train,301
shredding paper,DeJ4Hkd9TzQ,18,28,train,301
shredding paper,DnhBDsqcsMg,2,12,train,301
shredding paper,Do8bDpI15Wc,28,38,train,301
shredding paper,ErBToD-ngHw,9,19,train,301
shredding paper,F4t_4LdIOmA,40,50,train,301
shredding paper,FOCpj48poMI,1,11,train,301
shredding paper,FRdlbKJpYgw,0,10,train,301
shredding paper,Fv39sx8vLqw,8,18,train,301
shredding paper,G1lbU0NmGww,22,32,train,301
shredding paper,GpQTUkZWgCE,74,84,train,301
shredding paper,Gr-2Hhtl2Sg,8,18,train,301
shredding paper,Gvc9YWp6M6w,11,21,train,301
shredding paper,H26bb-MML2U,338,348,train,301
shredding paper,HLY0xdsvKPI,29,39,train,301
shredding paper,IAGAaFUCDB4,73,83,train,301
shredding paper,Imo8UbGgDZ4,10,20,train,301
shredding paper,Io4q2h4CXbA,23,33,train,301
shredding paper,J3lwUIRSw8A,65,75,train,301
shredding paper,JpVaNUiU9_g,38,48,train,301
shredding paper,KIPAGx-TRaI,1,11,train,301
shredding paper,KYtOAyRPGF8,32,42,train,301
shredding paper,LAJHRAAI_uw,19,29,train,301
shredding paper,LSGB30DuI1A,25,35,train,301
shredding paper,LTp-hmfMTRU,8,18,train,301
shredding paper,LW9D_xaVdtY,11,21,train,301
shredding paper,M3Hx0rK_1Xo,13,23,train,301
shredding paper,MM2RDRXLjW4,18,28,train,301
shredding paper,MUnqkrdXycE,36,46,train,301
shredding paper,M_l6-xBjs1A,13,23,train,301
shredding paper,MnGW-269Sww,56,66,train,301
shredding paper,NQcuArKovXM,10,20,train,301
shredding paper,NhbZ9HX1AT8,33,43,train,301
shredding paper,OAEItoGHfGo,248,258,train,301
shredding paper,OQlWp9m97U8,51,61,train,301
shredding paper,OnHWsdWrupc,0,10,train,301
shredding paper,OraMRXJh2Nc,4,14,train,301
shredding paper,P4aoLuZmDV0,95,105,train,301
shredding paper,PCSpZ3y2vFY,83,93,train,301
shredding paper,PrebvKya2ZE,7,17,train,301
shredding paper,PwPtipoFP10,2,12,train,301
shredding paper,QIbsnTUrYBI,386,396,train,301
shredding paper,R51wC6Q6PfQ,34,44,train,301
shredding paper,RqqIDWACt_M,4,14,train,301
shredding paper,RyLy8vwkdvs,32,42,train,301
shredding paper,S8CkwMNWNuM,1,11,train,301
shredding paper,SRJrHtbaQLM,216,226,train,301
shredding paper,STNiL0smHBo,87,97,train,301
shredding paper,SjpKh6WRvro,2,12,train,301
shredding paper,SnmmsXzEZTU,2,12,train,301
shredding paper,Spq3H1XY9jo,62,72,train,301
shredding paper,SvfP1OCyupI,18,28,train,301
shredding paper,T9r4-XSunYg,12,22,train,301
shredding paper,URo1TH2Kbgg,452,462,train,301
shredding paper,Ujoyvq2fbdo,23,33,train,301
shredding paper,UzYkQidns5w,47,57,train,301
shredding paper,V1gt0K_Z-ZA,93,103,train,301
shredding paper,VOr83O-UhUY,3,13,train,301
shredding paper,VRp6hmS8W-Y,0,10,train,301
shredding paper,VgRzP2KK53M,2,12,train,301
shredding paper,VltJlmP_vHc,56,66,train,301
shredding paper,Vz7wS3noboE,17,27,train,301
shredding paper,W6dFakCxpf8,29,39,train,301
